,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
13173,11,22,3,290.38298359855656,249.43969318258627,256.76703166853116
13174,11,22,4,290.38298359855656,236.54653279583601,246.4010750789337
13175,11,22,5,290.38298359855656,225.37981085845067,239.6910156404053
13176,11,22,6,290.38298359855656,213.89271903866916,216.2299726135856
13177,11,22,7,290.38298359855656,201.30035423312563,210.13766642748496
13178,11,22,8,290.38298359855656,187.29069186285614,204.9435473366391
13179,11,22,9,290.38298359855656,172.16157349646787,194.8002444443714
13180,11,22,10,290.38298359855656,156.34596975433192,187.25484379641165
13181,11,22,11,290.38298359855656,140.50331777056093,178.8239087779748
13182,11,22,12,290.38298359855656,126.11972020892323,174.55968911717372
13183,11,22,13,290.38298359855656,111.05880915942899,172.07305334605417
13184,11,22,14,290.38298359855656,95.74800422961653,169.67145082645783
13185,11,21,0,290.39729719567003,290.39729719567003,290.97684638642426
13186,11,21,1,290.39729719567003,269.56603353650667,276.47421712284756
13187,11,21,2,290.39729719567003,260.05283023618017,260.261449526984
13188,11,21,3,290.39729719567003,249.49857266205248,256.79619529637944
13189,11,21,4,290.39729719567003,236.63589408057965,246.35658799168098
13190,11,21,5,290.39729719567003,225.5509557486997,239.7020375027795
13191,11,21,6,290.39729719567003,214.09414545029028,216.2689658979717
13192,11,21,7,290.39729719567003,201.58331591565891,210.17594195446677
13193,11,21,8,290.39729719567003,187.5423157006204,205.0023147477885
13194,11,21,9,290.39729719567003,172.44082074042046,194.90268179030087
13195,11,21,10,290.39729719567003,156.63734223861897,187.3056396355398
13196,11,21,11,290.39729719567003,140.7307338740545,176.66609104569892
13197,11,21,12,290.39729719567003,126.2230500590976,174.57098679732638
13198,11,21,13,290.39729719567003,111.26565184899516,172.15091407858557
13199,11,21,14,290.39729719567003,96.03273937830765,169.7367698864836
13200,11,20,0,290.40308704241016,290.40308704241016,290.9860625098318
13201,11,20,1,290.40308704241016,269.5992592158977,276.48303376503884
13202,11,20,2,290.40308704241016,260.07100062035346,260.2795406654438
13203,11,20,3,290.40308704241016,249.55352979163735,256.8210726834576
13204,11,20,4,290.40308704241016,236.73296470114897,246.36820604613183
13205,11,20,5,290.40308704241016,225.71681961887901,239.70695498267804
13206,11,20,6,290.40308704241016,214.29263215925397,216.27309059320717
13207,11,20,7,290.40308704241016,201.8685602747168,210.21103136461372
13208,11,20,8,290.40308704241016,187.81422854188398,205.05713132374257
13209,11,20,9,290.40308704241016,172.7177977577096,195.00841292072502
13210,11,20,10,290.40308704241016,156.92060480585573,187.35474346403672
13211,11,20,11,290.40308704241016,140.9587952050462,176.87260616166824
13212,11,20,12,290.40308704241016,126.36440437769176,174.6181692164104
13213,11,20,13,290.40308704241016,111.45904841654018,172.35599892030322
13214,11,20,14,290.40308704241016,96.17718731912947,170.13509574274417
13215,11,19,0,290.4340999057498,290.4340999057498,290.9956748572591
13216,11,19,1,290.4340999057498,269.6114528317219,276.4920977921031
13217,11,19,2,290.4340999057498,260.0965470608265,260.29968184202164
13218,11,19,3,290.4340999057498,249.60427009580965,256.8553052795269
13219,11,19,4,290.4340999057498,236.83870307975087,246.3691670024945
13220,11,19,5,290.4340999057498,225.8612626158458,239.6995391650411
13221,11,19,6,290.4340999057498,214.4982912446023,216.35245488753705
13222,11,19,7,290.4340999057498,202.15056280412935,210.28236656633257
13223,11,19,8,290.4340999057498,188.0999626521513,205.12543466943868
13224,11,19,9,290.4340999057498,172.996104775868,195.14540402410788
13225,11,19,10,290.4340999057498,157.2191212819133,187.3866403929209
